Index	Items	Price	PriceWatts	PriceAlternate	Pouch	EffectField	ItemSprite	GroupType	CanUseOnPokemon	GroupIndex	Boost0	Boost1	Boost2	Boost3	ItemID	Data
1327	★Eri984	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1327	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1328	★Eri1464	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1328	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1329	★Eri1393	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1329	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1330	★Eri850	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1330	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1331	★Tau1409	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1331	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1332	★Tau1457	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1332	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1333	★Tau1165	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1333	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1334	★Tau1791	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1334	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1335	★Tau1910	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1335	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1336	★Tau1346	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1336	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1337	★Tau1373	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1337	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1338	★Tau1412	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1338	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1339	★CMa2491	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1339	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1340	★CMa2693	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1340	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1341	★CMa2294	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1341	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1342	★CMa2827	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1342	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1343	★CMa2282	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1343	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1344	★CMa2618	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1344	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1345	★CMa2657	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1345	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1346	★CMa2646	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1346	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1347	★UMa4905	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1347	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1348	★UMa4301	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1348	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1349	★UMa5191	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1349	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1350	★UMa5054	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1350	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1351	★UMa4295	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1351	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1352	★UMa4660	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1352	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1353	★UMa4554	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1353	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1354	★UMa4069	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1354	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1355	★UMa3569	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1355	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1356	★UMa3323	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1356	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1357	★UMa4033	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1357	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1358	★UMa4377	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1358	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1359	★UMa4375	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1359	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1360	★UMa4518	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1360	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1361	★UMa3594	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1361	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1362	★Vir5056	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1362	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1363	★Vir4825	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1363	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1364	★Vir4932	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1364	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1365	★Vir4540	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1365	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1366	★Vir4689	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1366	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1367	★Vir5338	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1367	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1368	★Vir4910	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1368	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1369	★Vir5315	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1369	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1370	★Vir5359	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1370	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1371	★Vir5409	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1371	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1372	★Vir5107	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1372	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1373	★Ari617	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1373	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1374	★Ari553	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1374	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1375	★Ari546	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1375	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1376	★Ari951	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1376	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1377	★Ori1713	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1377	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1378	★Ori2061	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1378	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1379	★Ori1790	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1379	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1380	★Ori1903	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1380	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1381	★Ori1948	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1381	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1382	★Ori2004	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1382	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1383	★Ori1852	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1383	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1384	★Ori1879	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1384	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1385	★Ori1899	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1385	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1386	★Ori1543	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1386	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1387	★Cas21	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1387	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1388	★Cas168	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1388	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1389	★Cas403	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1389	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1390	★Cas153	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1390	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1391	★Cas542	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1391	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1392	★Cas219	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1392	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1393	★Cas265	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1393	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1394	★Cnc3572	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1394	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1395	★Cnc3208	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1395	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1396	★Cnc3461	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1396	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1397	★Cnc3449	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1397	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1398	★Cnc3429	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1398	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1399	★Cnc3627	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1399	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1400	★Cnc3268	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1400	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1401	★Cnc3249	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1401	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1402	★Com4968	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1402	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1403	★Crv4757	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1403	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1404	★Crv4623	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1404	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1405	★Crv4662	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1405	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1406	★Crv4786	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1406	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1407	★Aur1708	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1407	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1408	★Aur2088	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1408	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1409	★Aur1605	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1409	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1410	★Aur2095	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1410	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1411	★Aur1577	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1411	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1412	★Aur1641	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1412	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1413	★Aur1612	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1413	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1414	★Pav7790	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1414	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1415	★Cet911	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1415	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1416	★Cet681	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1416	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1417	★Cet188	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1417	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1418	★Cet539	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1418	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1419	★Cet804	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1419	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1420	★Cep8974	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1420	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1421	★Cep8162	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1421	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1422	★Cep8238	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1422	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1423	★Cep8417	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1423	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1424	★Cen5267	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1424	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1425	★Cen5288	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1425	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1426	★Cen551	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1426	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1427	★Cen5459	20	0	0	Items	8	1279	None	False	0	0	0	0	0	1427	20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|8|0|0|3|0|254|0|255|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
